CustomerID,Age,Gender,TenureMonths,Contract,InternetService,PaymentMethod,TechSupport,OnlineSecurity,PaperlessBilling,MonthlyCharges,TotalCharges,SeniorCitizen,Churn
CUST100273,26,Female,47,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,63.43,2573.55,0,1
CUST100274,73,Female,30,One year,DSL,Electronic check,No,Yes,Yes,83.99,2872.39,1,1
CUST100275,42,Male,18,Two year,Fiber optic,Electronic check,Yes,Yes,No,80.01,1246.59,0,1
CUST100276,45,Female,67,Month-to-month,No,Electronic check,No,Yes,Yes,97.52,6790.36,0,0
CUST100277,45,Male,6,Month-to-month,DSL,Electronic check,Yes,No,Yes,58.29,194.4,0,1
CUST100278,63,Male,18,One year,DSL,Bank transfer,No,Yes,Yes,73.03,1158.16,1,0
CUST100279,21,Male,72,One year,Fiber optic,Credit card,No,No,No,70.46,5376.4,0,0
CUST100280,22,Male,53,Month-to-month,No,Bank transfer,No,No,No,89.6,4997.27,0,0
CUST100281,33,Male,7,Month-to-month,DSL,Bank transfer,Yes,No,Yes,46.37,376.76,0,1
CUST100282,46,Male,55,Month-to-month,DSL,Credit card,No,No,Yes,97.42,5548.39,0,1
CUST100283,56,Male,70,One year,Fiber optic,Credit card,No,Yes,Yes,83.66,5784.06,0,0
CUST100284,46,Male,8,Two year,Fiber optic,Electronic check,No,No,Yes,39.08,310.55,0,1
CUST100285,43,Female,30,Two year,DSL,Electronic check,No,No,Yes,102.21,2900.89,0,0
CUST100286,72,Female,34,Month-to-month,DSL,Electronic check,No,No,Yes,127.85,4572.92,1,1
CUST100287,27,Male,10,Month-to-month,DSL,Credit card,No,Yes,Yes,97.05,797.15,0,1
CUST100288,51,Female,15,One year,DSL,Electronic check,No,No,Yes,107.67,1986.34,0,0
CUST100289,49,Female,13,One year,DSL,Electronic check,Yes,No,Yes,74.13,884.73,0,1
CUST100290,45,Male,14,Month-to-month,DSL,Mailed check,Yes,No,Yes,30.46,431.57,0,0
CUST100291,64,Male,30,Month-to-month,DSL,Bank transfer,No,No,No,25.9,966.68,1,0
CUST100292,33,Male,34,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,78.38,2670.89,0,1
CUST100293,73,Female,18,One year,DSL,Credit card,No,Yes,Yes,57.2,955.12,1,0
CUST100294,37,Male,21,One year,Fiber optic,Bank transfer,Yes,Yes,No,49.14,1024.43,0,0
CUST100295,49,Male,14,Month-to-month,DSL,Credit card,No,No,No,70.43,1209.47,0,1
CUST100296,48,Female,58,Two year,No,Electronic check,No,Yes,Yes,87.39,4902.91,0,0
CUST100297,67,Female,16,One year,DSL,Credit card,No,Yes,Yes,35.68,539.32,1,0
CUST100298,43,Female,66,Two year,Fiber optic,Bank transfer,No,Yes,Yes,60.78,4014.05,0,0
CUST100299,34,Male,39,Month-to-month,DSL,Electronic check,Yes,Yes,Yes,109.75,4496.4,0,1
CUST100300,19,Male,58,Month-to-month,Fiber optic,Credit card,No,No,Yes,45.12,2592.0,0,1
CUST100301,39,Male,46,Two year,Fiber optic,Credit card,Yes,No,Yes,93.74,4764.11,0,0
CUST100302,65,Male,20,Two year,DSL,Credit card,No,No,Yes,59.88,1158.47,1,0
CUST100303,18,Female,44,Two year,DSL,Credit card,No,No,Yes,85.64,3708.74,0,0
CUST100304,69,Male,20,Two year,Fiber optic,Mailed check,Yes,No,Yes,99.43,1945.84,1,0
CUST100305,49,Female,9,Month-to-month,No,Electronic check,No,No,Yes,90.53,485.61,0,1
CUST100306,26,Male,19,Month-to-month,Fiber optic,Electronic check,No,No,Yes,94.73,1540.69,0,1
CUST100307,35,Female,20,Month-to-month,No,Credit card,No,No,Yes,43.21,731.53,0,0
CUST100308,50,Female,10,Two year,DSL,Credit card,No,No,No,99.84,1282.36,0,0
CUST100309,36,Male,2,Month-to-month,No,Credit card,No,No,No,50.68,93.08,0,1
CUST100310,24,Female,68,One year,DSL,Credit card,No,No,Yes,78.49,5216.16,0,0
CUST100311,56,Female,37,Two year,No,Bank transfer,No,No,Yes,78.46,3209.65,0,0
CUST100312,56,Male,29,Two year,DSL,Electronic check,No,No,No,84.13,2827.56,0,0
CUST100313,24,Male,67,Two year,Fiber optic,Electronic check,Yes,No,Yes,80.42,5701.99,0,1
CUST100314,34,Female,17,One year,Fiber optic,Mailed check,Yes,Yes,Yes,50.9,652.03,0,0
CUST100315,32,Female,30,Month-to-month,DSL,Bank transfer,Yes,No,Yes,38.25,1023.69,0,0
CUST100316,56,Male,61,Two year,Fiber optic,Electronic check,No,No,Yes,93.81,6175.84,0,0
CUST100317,60,Male,46,Month-to-month,No,Credit card,No,No,Yes,76.65,3586.18,1,1
CUST100318,60,Male,29,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,No,100.73,2854.26,1,1
CUST100319,72,Female,19,Two year,No,Electronic check,No,No,No,70.88,1526.31,1,1
CUST100320,62,Female,3,One year,DSL,Credit card,No,Yes,Yes,36.87,362.43,1,1
CUST100321,36,Male,7,Month-to-month,DSL,Bank transfer,Yes,No,No,96.15,530.19,0,0
CUST100322,24,Male,12,Month-to-month,No,Bank transfer,No,No,No,62.74,807.74,0,0
CUST100323,53,Female,57,Month-to-month,Fiber optic,Mailed check,No,No,No,80.55,4822.99,0,1
CUST100324,71,Male,47,Two year,DSL,Mailed check,Yes,No,Yes,55.81,2333.0,1,0
CUST100325,74,Female,32,One year,Fiber optic,Electronic check,No,Yes,Yes,113.11,3622.61,1,0
CUST100326,31,Female,57,Month-to-month,DSL,Mailed check,Yes,No,No,50.09,2576.53,0,0
CUST100327,31,Female,12,One year,DSL,Bank transfer,No,Yes,Yes,63.56,516.82,0,1
CUST100328,20,Female,16,Two year,Fiber optic,Credit card,No,No,Yes,74.69,1054.26,0,1
CUST100329,26,Female,29,Two year,Fiber optic,Credit card,No,No,Yes,44.7,1415.58,0,0
CUST100330,50,Male,67,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,80.26,5296.91,0,1
CUST100331,49,Female,45,One year,Fiber optic,Credit card,Yes,No,Yes,112.3,4891.4,0,0
CUST100332,39,Female,62,Month-to-month,DSL,Electronic check,No,No,Yes,59.74,3716.77,0,0
CUST100333,35,Female,18,Month-to-month,Fiber optic,Electronic check,No,Yes,No,81.88,1187.1,0,0
CUST100334,66,Male,62,Month-to-month,No,Bank transfer,No,No,Yes,20.0,1347.2,1,0
CUST100335,44,Female,6,Month-to-month,No,Credit card,No,Yes,No,71.03,709.03,0,1
CUST100336,64,Female,17,One year,No,Credit card,No,Yes,No,64.17,1071.09,1,0
CUST100337,73,Male,38,Month-to-month,DSL,Credit card,Yes,No,No,51.54,1907.86,1,0
CUST100338,36,Male,4,Month-to-month,Fiber optic,Electronic check,No,No,Yes,99.04,489.52,0,1
CUST100339,29,Female,62,Month-to-month,DSL,Electronic check,No,No,No,63.84,3450.96,0,0
CUST100340,73,Female,63,Month-to-month,DSL,Electronic check,No,No,Yes,67.56,4390.48,1,1
CUST100341,54,Female,39,One year,No,Bank transfer,No,No,Yes,62.57,3215.7,0,0
CUST100342,34,Male,23,Month-to-month,Fiber optic,Mailed check,No,No,No,24.08,523.17,0,1
CUST100343,54,Male,8,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,43.7,319.82,0,1
CUST100344,47,Female,45,Two year,No,Mailed check,No,Yes,No,96.03,4507.25,0,0
CUST100345,70,Male,39,Month-to-month,DSL,Bank transfer,No,No,Yes,20.0,1191.33,1,1
CUST100346,32,Female,55,Two year,Fiber optic,Bank transfer,No,Yes,Yes,52.84,3149.94,0,0
CUST100347,75,Female,44,One year,DSL,Mailed check,No,No,No,62.01,2189.54,1,0
CUST100348,72,Male,10,One year,Fiber optic,Electronic check,Yes,Yes,Yes,115.59,1296.75,1,1
CUST100349,28,Female,9,One year,DSL,Bank transfer,No,No,Yes,91.22,1463.96,0,1
CUST100350,27,Female,57,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,No,58.07,3465.6,0,1
CUST100351,48,Male,12,Two year,Fiber optic,Electronic check,No,No,Yes,104.61,966.67,0,1
CUST100352,20,Male,68,Two year,Fiber optic,Electronic check,No,No,Yes,53.49,3707.78,0,0
CUST100353,35,Male,8,Month-to-month,Fiber optic,Credit card,No,Yes,Yes,97.23,457.67,0,1
CUST100354,43,Female,53,One year,DSL,Bank transfer,No,No,Yes,38.03,2323.79,0,1
CUST100355,74,Male,71,Month-to-month,Fiber optic,Electronic check,No,No,Yes,98.83,6777.96,1,1
CUST100356,75,Male,32,Two year,DSL,Bank transfer,Yes,No,Yes,61.85,1997.76,1,0
CUST100357,26,Male,5,Two year,DSL,Bank transfer,No,No,Yes,46.29,50.0,0,0
CUST100358,69,Male,64,Month-to-month,DSL,Electronic check,No,Yes,No,66.57,4123.87,1,1
CUST100359,23,Male,14,Two year,DSL,Electronic check,Yes,Yes,Yes,78.93,1476.56,0,0
CUST100360,61,Female,38,Two year,Fiber optic,Credit card,Yes,Yes,No,59.63,2291.8,1,0
CUST100361,67,Female,71,One year,Fiber optic,Mailed check,No,Yes,Yes,85.85,5955.55,1,1
CUST100362,69,Male,54,Month-to-month,DSL,Electronic check,No,No,Yes,57.43,2814.91,1,0
CUST100363,30,Female,4,Two year,No,Credit card,No,No,No,87.51,50.0,0,1
CUST100364,69,Female,60,One year,No,Mailed check,No,No,Yes,83.06,4670.78,1,1
CUST100365,24,Male,12,Month-to-month,No,Bank transfer,No,No,Yes,70.48,873.75,0,1
CUST100366,48,Female,54,Two year,DSL,Electronic check,Yes,No,No,60.97,3537.44,0,0
CUST100367,45,Female,45,One year,No,Electronic check,No,Yes,No,75.79,3270.46,0,1
CUST100368,36,Male,21,Two year,Fiber optic,Electronic check,No,Yes,Yes,85.76,2193.6,0,0
CUST100369,19,Female,31,One year,DSL,Credit card,No,No,No,123.54,3650.36,0,1
CUST100370,62,Male,9,Month-to-month,No,Bank transfer,No,No,No,95.49,799.91,1,0
CUST100371,37,Female,72,Two year,DSL,Credit card,Yes,Yes,Yes,96.4,6670.91,0,0
CUST100372,56,Female,18,One year,Fiber optic,Electronic check,Yes,No,Yes,149.21,2933.47,0,1
CUST100373,41,Male,23,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,84.9,2477.08,0,1
CUST100374,39,Female,37,Month-to-month,Fiber optic,Mailed check,No,No,Yes,84.12,2671.99,0,0
CUST100375,69,Male,49,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,89.6,4303.86,1,1
CUST100376,23,Male,37,One year,DSL,Electronic check,No,Yes,Yes,46.78,2047.05,0,0
CUST100377,60,Female,37,Month-to-month,DSL,Bank transfer,No,No,Yes,60.9,1891.56,1,1
CUST100378,61,Male,42,Two year,Fiber optic,Electronic check,No,No,Yes,59.35,2634.37,1,1
CUST100379,40,Male,62,Two year,DSL,Electronic check,Yes,No,Yes,88.19,5773.15,0,0
CUST100380,33,Female,29,One year,Fiber optic,Credit card,Yes,No,Yes,67.65,1981.41,0,0
CUST100381,18,Male,60,Month-to-month,DSL,Electronic check,No,No,Yes,75.46,4665.17,0,1
CUST100382,72,Female,57,One year,Fiber optic,Electronic check,No,Yes,Yes,99.19,6094.06,1,1
CUST100383,72,Male,70,Month-to-month,DSL,Credit card,No,Yes,Yes,93.58,7037.71,1,1
CUST100384,31,Female,66,Two year,DSL,Electronic check,Yes,No,Yes,67.96,4469.87,0,0
CUST100385,19,Male,58,Month-to-month,DSL,Bank transfer,No,No,Yes,55.25,3071.41,0,0
CUST100386,25,Male,18,Two year,DSL,Credit card,Yes,Yes,Yes,100.38,1576.84,0,0
CUST100387,21,Female,56,Month-to-month,Fiber optic,Bank transfer,Yes,No,Yes,91.35,5359.84,0,1
CUST100388,66,Female,54,Month-to-month,DSL,Electronic check,No,No,Yes,31.84,1376.42,1,1
CUST100389,69,Male,21,Two year,Fiber optic,Bank transfer,No,Yes,No,64.17,1284.43,1,1
CUST100390,26,Female,49,Month-to-month,DSL,Mailed check,Yes,Yes,Yes,76.14,3756.53,0,0
CUST100391,61,Female,19,Two year,DSL,Electronic check,No,No,Yes,91.47,1612.18,1,1
CUST100392,28,Male,38,Two year,DSL,Bank transfer,No,Yes,Yes,94.75,3670.46,0,0
CUST100393,39,Male,58,Month-to-month,No,Credit card,No,No,Yes,79.1,5228.93,0,1
CUST100394,52,Male,14,Month-to-month,Fiber optic,Electronic check,No,No,Yes,86.63,1182.42,0,1
CUST100395,59,Female,25,One year,DSL,Electronic check,Yes,Yes,Yes,73.6,1731.15,0,0
CUST100396,68,Male,58,Two year,Fiber optic,Bank transfer,No,No,No,55.15,3452.53,1,0
CUST100397,20,Female,33,Two year,DSL,Mailed check,No,Yes,Yes,65.47,2220.41,0,1
CUST100398,29,Female,70,Month-to-month,DSL,Credit card,Yes,No,Yes,72.47,5432.73,0,1
CUST100399,34,Male,1,One year,DSL,Electronic check,No,Yes,No,71.13,112.3,0,1
CUST100400,35,Male,52,Month-to-month,DSL,Electronic check,Yes,No,No,24.86,1230.61,0,0
CUST100401,75,Female,59,One year,DSL,Bank transfer,No,No,Yes,62.06,3215.61,1,0
CUST100402,63,Female,67,Two year,Fiber optic,Credit card,No,No,Yes,73.41,4513.54,1,1
CUST100403,36,Male,12,Two year,No,Electronic check,No,Yes,Yes,64.97,320.72,0,0
CUST100404,74,Female,71,Month-to-month,No,Credit card,Yes,No,No,65.83,4768.76,1,1
CUST100405,46,Male,29,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,84.2,2101.24,0,0
CUST100406,47,Male,26,Month-to-month,Fiber optic,Electronic check,No,No,Yes,45.03,1484.67,0,1
CUST100407,43,Male,26,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,31.3,821.36,0,1
CUST100408,26,Female,46,Month-to-month,DSL,Electronic check,No,No,Yes,63.3,2850.75,0,1
CUST100409,72,Female,48,Two year,No,Bank transfer,No,No,No,91.1,4161.84,1,0
CUST100410,18,Female,35,Month-to-month,DSL,Electronic check,Yes,No,Yes,114.19,4152.21,0,0
CUST100411,28,Female,6,Month-to-month,Fiber optic,Mailed check,No,No,Yes,91.55,348.18,0,1
CUST100412,31,Male,72,One year,Fiber optic,Electronic check,Yes,No,Yes,35.29,2294.54,0,0
CUST100413,34,Male,16,Month-to-month,DSL,Credit card,No,No,No,66.19,1356.13,0,0
CUST100414,25,Female,7,Month-to-month,Fiber optic,Credit card,No,No,Yes,78.42,637.6,0,1
CUST100415,19,Male,44,Two year,Fiber optic,Mailed check,No,Yes,No,76.44,3304.63,0,0
CUST100416,57,Female,30,Month-to-month,Fiber optic,Mailed check,No,No,Yes,85.48,2724.76,0,1
CUST100417,74,Female,45,Month-to-month,Fiber optic,Credit card,No,No,Yes,49.07,2210.38,1,0
CUST100418,25,Male,64,One year,Fiber optic,Electronic check,Yes,No,Yes,73.62,4807.43,0,0
CUST100419,35,Female,8,Month-to-month,DSL,Credit card,Yes,No,Yes,82.51,455.87,0,1
CUST100420,47,Female,21,Month-to-month,Fiber optic,Bank transfer,Yes,No,Yes,92.64,2463.04,0,1
CUST100421,71,Male,38,Month-to-month,Fiber optic,Credit card,No,Yes,Yes,51.86,1825.78,1,1
CUST100422,58,Female,57,Month-to-month,DSL,Electronic check,No,No,Yes,63.37,4001.09,0,1
CUST100423,62,Male,44,Two year,No,Electronic check,No,No,Yes,20.0,832.78,1,0
CUST100424,51,Male,28,Month-to-month,DSL,Electronic check,No,Yes,No,56.46,1782.65,0,0
CUST100425,42,Female,44,Month-to-month,DSL,Electronic check,No,Yes,Yes,58.89,2774.72,0,0
CUST100426,29,Female,71,Month-to-month,DSL,Electronic check,Yes,No,No,46.51,3588.92,0,0
CUST100427,68,Male,35,Two year,DSL,Credit card,Yes,No,No,76.14,2454.74,1,1
CUST100428,64,Female,64,Month-to-month,DSL,Electronic check,No,No,Yes,70.6,4787.31,1,0
CUST100429,19,Female,57,Two year,DSL,Electronic check,No,No,Yes,20.0,1601.61,0,0
CUST100430,59,Female,22,Month-to-month,DSL,Electronic check,No,No,Yes,77.39,1637.91,0,1
CUST100431,22,Female,18,Two year,DSL,Mailed check,Yes,Yes,No,48.79,886.9,0,0
CUST100432,60,Male,56,Month-to-month,Fiber optic,Mailed check,No,No,Yes,84.14,4580.98,1,1
CUST100433,65,Female,15,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,39.95,512.64,1,1
CUST100434,25,Male,25,Month-to-month,Fiber optic,Credit card,No,No,Yes,72.75,2246.61,0,1
CUST100435,43,Male,17,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,64.92,852.58,0,1
CUST100436,25,Male,44,One year,DSL,Electronic check,Yes,Yes,Yes,79.58,3265.99,0,1
CUST100437,50,Male,22,One year,DSL,Credit card,No,No,Yes,75.12,2055.37,0,1
CUST100438,71,Female,48,One year,Fiber optic,Mailed check,No,No,Yes,65.62,3305.9,1,0
CUST100439,22,Female,68,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,33.59,2814.21,0,0
CUST100440,41,Female,60,One year,Fiber optic,Credit card,Yes,Yes,Yes,35.07,1991.59,0,1
CUST100441,74,Male,69,Month-to-month,DSL,Credit card,No,Yes,No,57.4,3992.17,1,0
CUST100442,35,Female,2,Two year,Fiber optic,Mailed check,No,No,Yes,71.79,50.0,0,1
CUST100443,25,Male,33,One year,Fiber optic,Mailed check,No,No,Yes,56.79,1909.9,0,1
CUST100444,46,Male,16,One year,Fiber optic,Electronic check,Yes,No,Yes,87.63,958.56,0,1
CUST100445,47,Male,67,Two year,DSL,Mailed check,No,No,Yes,65.02,4527.58,0,0
CUST100446,56,Female,52,One year,Fiber optic,Bank transfer,No,Yes,Yes,47.87,2570.11,0,1
CUST100447,36,Male,24,One year,DSL,Electronic check,No,No,Yes,65.05,1546.81,0,1
CUST100448,73,Female,41,Month-to-month,DSL,Credit card,No,No,No,77.65,3086.06,1,1
CUST100449,48,Female,44,One year,No,Bank transfer,No,Yes,No,80.12,3301.59,0,0
CUST100450,34,Female,36,Month-to-month,DSL,Electronic check,Yes,No,Yes,118.96,4464.49,0,1
CUST100451,73,Male,35,Month-to-month,Fiber optic,Credit card,Yes,Yes,No,55.28,1642.03,1,0
CUST100452,71,Female,4,Two year,Fiber optic,Bank transfer,Yes,No,Yes,70.16,408.61,1,0
CUST100453,46,Male,33,Month-to-month,DSL,Electronic check,No,No,No,82.65,3246.06,0,1
CUST100454,19,Female,26,One year,Fiber optic,Mailed check,Yes,Yes,Yes,71.41,2228.04,0,0
CUST100455,52,Female,59,Month-to-month,No,Credit card,Yes,No,Yes,59.48,3133.04,0,1
CUST100456,50,Male,63,Month-to-month,DSL,Credit card,No,No,Yes,33.27,1961.83,0,0
CUST100457,26,Male,55,Two year,Fiber optic,Electronic check,Yes,Yes,Yes,59.23,3363.01,0,0
CUST100458,54,Female,3,Month-to-month,Fiber optic,Bank transfer,No,No,No,45.16,117.91,0,1
CUST100459,66,Male,61,One year,No,Credit card,No,No,Yes,28.83,1408.78,1,0
CUST100460,24,Female,29,One year,No,Credit card,No,No,Yes,52.11,1607.52,0,0
CUST100461,59,Female,30,Two year,DSL,Electronic check,No,Yes,Yes,45.82,1372.1,0,1
CUST100462,26,Female,69,Month-to-month,Fiber optic,Mailed check,No,No,No,86.59,6453.29,0,0
CUST100463,61,Female,63,One year,DSL,Credit card,No,Yes,Yes,87.03,5419.58,1,0
CUST100464,42,Male,4,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,49.4,489.6,0,1
CUST100465,18,Female,26,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,65.49,1385.97,0,1
CUST100466,74,Female,54,Month-to-month,DSL,Bank transfer,Yes,Yes,Yes,25.54,1122.16,1,0
CUST100467,27,Male,39,Month-to-month,No,Mailed check,No,Yes,Yes,59.64,2506.38,0,1
CUST100468,52,Male,19,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,81.97,1828.36,0,1
CUST100469,28,Male,38,Month-to-month,DSL,Electronic check,No,No,No,92.62,3280.21,0,0
CUST100470,72,Male,63,Month-to-month,Fiber optic,Credit card,No,Yes,No,54.17,3418.73,1,0
CUST100471,60,Male,17,One year,Fiber optic,Electronic check,No,Yes,Yes,98.3,1325.71,1,0
CUST100472,64,Male,54,Month-to-month,Fiber optic,Credit card,No,No,Yes,34.11,1796.64,1,0
CUST100473,43,Female,53,Month-to-month,DSL,Mailed check,No,No,No,40.81,2372.16,0,1
CUST100474,45,Male,64,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,89.74,5634.62,0,1
CUST100475,54,Male,22,Month-to-month,DSL,Credit card,No,No,No,113.78,2440.9,0,0
CUST100476,63,Male,16,One year,Fiber optic,Credit card,Yes,Yes,Yes,84.34,1066.99,1,0
CUST100477,67,Female,40,Two year,DSL,Electronic check,No,No,No,70.99,2677.51,1,0
CUST100478,19,Male,39,One year,Fiber optic,Electronic check,No,No,Yes,20.0,1219.53,0,1
CUST100479,56,Male,30,One year,Fiber optic,Bank transfer,No,Yes,No,21.44,661.43,0,1
CUST100480,24,Female,57,Month-to-month,DSL,Credit card,No,No,Yes,75.24,4038.1,0,1
CUST100481,34,Male,58,Two year,DSL,Electronic check,No,No,No,63.05,3578.21,0,0
CUST100482,66,Male,18,Month-to-month,No,Credit card,No,Yes,Yes,44.35,398.94,1,1
CUST100483,32,Female,58,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,73.64,4017.58,0,1
CUST100484,64,Female,17,Month-to-month,DSL,Bank transfer,No,No,Yes,74.88,1613.04,1,0
CUST100485,44,Female,30,Month-to-month,No,Mailed check,Yes,Yes,Yes,95.61,2832.68,0,0
CUST100486,31,Female,2,One year,Fiber optic,Electronic check,Yes,Yes,Yes,75.42,623.52,0,1
CUST100487,37,Male,25,Month-to-month,DSL,Credit card,No,No,Yes,102.71,2543.91,0,1
CUST100488,48,Female,70,Month-to-month,No,Electronic check,No,No,No,72.2,5045.01,0,0
CUST100489,62,Male,32,Month-to-month,DSL,Credit card,No,No,No,69.12,2372.06,1,1
CUST100490,53,Male,52,Two year,DSL,Electronic check,Yes,No,No,98.61,4459.57,0,0
CUST100491,72,Female,8,One year,DSL,Electronic check,No,No,Yes,47.54,431.55,1,0
CUST100492,68,Male,46,Two year,DSL,Credit card,Yes,No,Yes,142.36,6536.31,1,0
CUST100493,61,Male,27,Two year,DSL,Bank transfer,Yes,No,Yes,81.38,2568.77,1,0
CUST100494,52,Female,54,Two year,No,Electronic check,Yes,Yes,Yes,81.52,4643.25,0,0
CUST100495,34,Male,67,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,85.13,5420.29,0,0
CUST100496,41,Female,39,Month-to-month,DSL,Electronic check,No,Yes,No,118.93,4948.8,0,1
CUST100497,24,Male,8,Month-to-month,DSL,Credit card,Yes,No,Yes,91.81,668.9,0,0
CUST100498,39,Female,35,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,31.87,889.34,0,0
CUST100499,71,Male,9,One year,DSL,Mailed check,No,No,Yes,107.09,1013.09,1,0
CUST100500,42,Male,33,Month-to-month,DSL,Electronic check,No,No,Yes,63.48,2044.15,0,1
CUST100501,24,Male,5,Month-to-month,DSL,Bank transfer,Yes,No,Yes,74.68,758.02,0,1
CUST100502,55,Female,47,One year,DSL,Credit card,No,Yes,Yes,40.02,1966.1,0,0
CUST100503,73,Male,23,Month-to-month,Fiber optic,Credit card,No,No,Yes,85.16,2010.09,1,1
CUST100504,68,Female,15,Month-to-month,No,Mailed check,No,No,Yes,55.72,1060.96,1,1
CUST100505,33,Male,2,Month-to-month,DSL,Electronic check,Yes,No,No,74.5,422.22,0,1
CUST100506,44,Female,64,One year,DSL,Electronic check,No,No,No,64.9,4349.5,0,0
CUST100507,48,Female,61,Month-to-month,Fiber optic,Credit card,No,Yes,Yes,120.13,7682.8,0,0
CUST100508,32,Female,59,Month-to-month,Fiber optic,Electronic check,No,No,Yes,121.56,7324.21,0,1
CUST100509,33,Male,5,Month-to-month,No,Bank transfer,No,No,Yes,73.16,407.71,0,1
CUST100510,31,Female,26,One year,Fiber optic,Mailed check,No,No,No,73.6,2223.39,0,0
CUST100511,75,Female,70,Month-to-month,Fiber optic,Credit card,No,No,Yes,62.66,4363.48,1,1
CUST100512,61,Female,42,Month-to-month,DSL,Mailed check,No,No,Yes,99.65,4193.61,1,1
CUST100513,66,Male,10,Two year,DSL,Mailed check,Yes,Yes,Yes,63.78,1068.19,1,0
CUST100514,65,Female,11,Two year,DSL,Credit card,No,No,No,61.47,1081.65,1,1
CUST100515,73,Female,19,Month-to-month,DSL,Credit card,No,Yes,Yes,96.46,1830.7,1,0
CUST100516,24,Female,71,Month-to-month,No,Bank transfer,No,Yes,Yes,58.54,4042.95,0,1
CUST100517,69,Male,13,Month-to-month,DSL,Credit card,No,Yes,Yes,71.06,1289.57,1,1
CUST100518,21,Female,66,One year,DSL,Bank transfer,Yes,No,Yes,32.47,2343.12,0,0
CUST100519,45,Female,49,Month-to-month,DSL,Mailed check,No,No,Yes,89.6,4469.3,0,0
CUST100520,52,Male,67,Two year,DSL,Electronic check,No,No,No,120.52,7994.37,0,0
CUST100521,38,Female,60,Two year,Fiber optic,Bank transfer,No,Yes,Yes,90.03,5484.72,0,0
CUST100522,26,Female,24,One year,Fiber optic,Bank transfer,No,Yes,No,108.54,2599.53,0,0
CUST100523,29,Male,60,Month-to-month,DSL,Electronic check,Yes,No,No,50.85,2884.92,0,0
CUST100524,65,Female,13,Two year,DSL,Electronic check,Yes,No,Yes,77.91,1045.09,1,1
CUST100525,36,Female,21,One year,DSL,Bank transfer,No,Yes,No,48.42,1083.18,0,0
CUST100526,35,Male,16,One year,DSL,Electronic check,No,No,No,66.31,967.11,0,1
CUST100527,71,Female,10,Month-to-month,DSL,Bank transfer,No,Yes,Yes,91.31,1139.06,1,1
CUST100528,26,Male,7,One year,Fiber optic,Bank transfer,No,No,Yes,74.55,844.06,0,1
CUST100529,71,Male,14,Two year,DSL,Electronic check,No,No,No,36.68,755.99,1,0
CUST100530,71,Female,9,Two year,DSL,Electronic check,No,No,No,39.12,283.02,1,0
CUST100531,52,Female,28,One year,Fiber optic,Mailed check,No,No,No,37.47,1238.12,0,1
